Subpopulation,Indicator,NResp,Value,Estimate.P,LCB95Pct.P,UCB95Pct.P
First Order,VSCIAll,118,81.435,96.91799952,94.19374371,99.64225533
First Order,VSCIAll,119,81.68,97.22619957,94.54554852,99.90685063
First Order,VSCIAll,120,82.06,98.15079971,96.00581049,100
First Order,VSCIAll,121,82.515,99.07539986,97.55605542,100
First Order,VSCIAll,122,84.8,100,100,100
Second Order,VSCIAll,1,15.8967343,0.563909774,0,1.514483566
Second Order,VSCIAll,2,27,1.127819549,0,2.444945833
Second Order,VSCIAll,3,28.685,1.691729323,0.085453975,3.298004671
Second Order,VSCIAll,4,32.09,2.255639098,0.46148164,4.049796555
Second Order,VSCIAll,5,33.78991647,2.819548872,0.811926177,4.827171568
Second Order,VSCIAll,6,33.98726834,3.383458647,1.183057414,5.583859879
Second Order,VSCIAll,7,36.2,3.571428571,1.343636891,5.799220252
Second Order,VSCIAll,8,37.75688091,4.135338346,1.702594759,6.568081933
Second Order,VSCIAll,9,38.35318571,4.69924812,2.07873288,7.31976336
Second Order,VSCIAll,10,38.83,4.887218045,2.249701252,7.524734838
Second Order,VSCIAll,11,39.08049413,5.45112782,2.653359239,8.2488964
Second Order,VSCIAll,12,39.11,6.015037594,3.053702479,8.976372709
Second Order,VSCIAll,13,39.18617928,6.578947368,3.478034016,9.679860721
Second Order,VSCIAll,14,39.73721623,7.142857143,3.885187653,10.40052663
Second Order,VSCIAll,15,40.04,7.706766917,4.324876508,11.08865733
Second Order,VSCIAll,16,40.09,8.270676692,4.762040142,11.77931324
Second Order,VSCIAll,17,40.37873389,8.834586466,5.250034665,12.41913827
Second Order,VSCIAll,18,41.05506572,9.398496241,5.70010941,13.09688307
Second Order,VSCIAll,19,41.57,9.962406015,6.191202,13.73361003
Second Order,VSCIAll,20,42.31021127,10.52631579,6.632735859,14.41989572
Second Order,VSCIAll,21,42.3708741,11.09022556,7.085930446,15.09452068
Second Order,VSCIAll,22,42.72080382,11.65413534,7.677209061,15.63106162
Second Order,VSCIAll,23,42.78598762,12.21804511,8.181460313,16.25462991
Second Order,VSCIAll,24,43.13629236,12.78195489,8.745962263,16.81794751
Second Order,VSCIAll,25,43.18,13.34586466,9.23064353,17.46108579
Second Order,VSCIAll,26,43.56223916,13.90977444,9.685297659,18.13425121
Second Order,VSCIAll,27,43.63498888,14.47368421,10.33008357,18.61728486
Second Order,VSCIAll,28,43.94,15.03759398,10.79454483,19.28064314
Second Order,VSCIAll,29,44.04,15.60150376,11.28335032,19.9196572
Second Order,VSCIAll,30,44.465,16.16541353,11.77423859,20.55658848
Second Order,VSCIAll,31,44.475,16.72932331,12.26878541,21.1898612
Second Order,VSCIAll,32,45.18158508,17.29323308,12.776874,21.80959217
Second Order,VSCIAll,33,45.90993294,17.85714286,13.32300234,22.39128337
Second Order,VSCIAll,34,45.98,18.13909774,13.58434664,22.69384885
Second Order,VSCIAll,35,46.20054834,18.70300752,14.08714508,23.31886996
Second Order,VSCIAll,36,46.275,19.26691729,14.55036379,23.9834708
Second Order,VSCIAll,37,46.83719546,19.83082707,15.03606248,24.62559165
Second Order,VSCIAll,38,46.99381758,20.39473684,15.5306636,25.25881008
Second Order,VSCIAll,39,47.70668057,20.95864662,16.0089191,25.90837413
Second Order,VSCIAll,40,47.76034325,21.52255639,16.52411972,26.52099307
Second Order,VSCIAll,41,48.0320781,22.08646617,17.08243573,27.0904966
Second Order,VSCIAll,42,48.43329191,22.65037594,17.56312119,27.73763069
Second Order,VSCIAll,43,49.94672063,23.21428571,18.03579963,28.3927718
Second Order,VSCIAll,44,49.975,23.77819549,18.52825039,29.02814058
Second Order,VSCIAll,45,50.00217077,24.34210526,19.03527274,29.64893779
Second Order,VSCIAll,46,50.45297794,24.90601504,19.60623109,30.20579899
Second Order,VSCIAll,47,50.46,25.46992481,20.1030972,30.83675242
Second Order,VSCIAll,48,50.51,26.03383459,20.67880303,31.38886614
Second Order,VSCIAll,49,50.755,26.59774436,21.20398071,31.99150802
Second Order,VSCIAll,50,51.35508817,26.78571429,21.38874361,32.18268496
Second Order,VSCIAll,51,52.01,27.34962406,21.93313749,32.76611063
Second Order,VSCIAll,52,52.25,27.91353383,22.48049001,33.34657766
Second Order,VSCIAll,53,52.36,28.47744361,23.07345816,33.88142906
Second Order,VSCIAll,54,52.615,29.04135338,23.55940635,34.52330042
Second Order,VSCIAll,55,53.715,29.60526316,24.13155296,35.07897335
Second Order,VSCIAll,56,54.185,30.16917293,24.61585861,35.72248726
Second Order,VSCIAll,57,54.41,30.45112782,24.89380991,36.00844573
Second Order,VSCIAll,58,54.52115731,31.01503759,25.42714757,36.60292762
Second Order,VSCIAll,59,54.71,31.57894737,26.01962322,37.13827152
Second Order,VSCIAll,60,54.80744298,32.14285714,26.55501337,37.73070091
Second Order,VSCIAll,61,54.89060551,32.70676692,27.142899,38.27063484
Second Order,VSCIAll,62,55.16331702,33.27067669,27.70378815,38.83756523
Second Order,VSCIAll,63,55.22976263,33.83458647,28.24127134,39.4279016
Second Order,VSCIAll,64,55.2827111,34.39849624,28.79335435,40.00363814
Second Order,VSCIAll,65,55.52141588,34.96240602,29.33875091,40.58606112
Second Order,VSCIAll,66,55.52667594,35.52631579,29.93553677,41.11709481
Second Order,VSCIAll,67,55.54140865,36.09022556,30.57043524,41.61001588
Second Order,VSCIAll,68,55.56375494,36.65413534,31.10536907,42.20290161
Second Order,VSCIAll,69,55.57168903,37.21804511,31.58364056,42.85244967
Second Order,VSCIAll,70,56.05837761,37.78195489,32.12041326,43.44349652
Second Order,VSCIAll,71,56.09,38.34586466,32.70693418,43.98479515
Second Order,VSCIAll,72,56.12,38.90977444,33.22007006,44.59947881
Second Order,VSCIAll,73,56.3,39.47368421,33.83346094,45.11390748
Second Order,VSCIAll,74,57.225,40.03759398,34.345854,45.72933397
Second Order,VSCIAll,75,57.3,40.60150376,34.89529537,46.30771215
Second Order,VSCIAll,76,57.36,41.16541353,35.43349272,46.89733435
Second Order,VSCIAll,77,57.49415027,41.72932331,35.95522705,47.50341957
Second Order,VSCIAll,78,58.5,42.29323308,36.51664041,48.06982575
Second Order,VSCIAll,79,58.765,42.85714286,37.09766908,48.61661663
Second Order,VSCIAll,80,59.015,43.42105263,37.65924186,49.1828634
Second Order,VSCIAll,81,59.42,43.98496241,38.23759429,49.73233052
Second Order,VSCIAll,82,59.66788493,44.54887218,38.87619706,50.2215473
Second Order,VSCIAll,83,59.89132007,45.11278195,39.50411236,50.72145155
Second Order,VSCIAll,84,59.90618474,45.67669173,40.08221036,51.2711731
Second Order,VSCIAll,85,60.03,46.2406015,40.69134262,51.78986039
Second Order,VSCIAll,86,60.03367761,46.80451128,41.3263463,52.28267625
Second Order,VSCIAll,87,60.34986989,47.36842105,41.91241639,52.82442571
Second Order,VSCIAll,88,60.3519858,47.93233083,42.46989548,53.39476618
Second Order,VSCIAll,89,60.52347077,48.4962406,43.04415423,53.94832697
Second Order,VSCIAll,90,61.00752552,49.06015038,43.68424386,54.43605689
Second Order,VSCIAll,91,61.02,49.62406015,44.22215351,55.0259668
Second Order,VSCIAll,92,61.06259701,50.18796992,44.75106303,55.62487682
Second Order,VSCIAll,93,61.08,50.7518797,45.30229795,56.20146145
Second Order,VSCIAll,94,61.25,51.31578947,45.81167701,56.81990194
Second Order,VSCIAll,95,61.47057153,51.87969925,46.30216075,57.45723774
Second Order,VSCIAll,96,61.59345076,52.44360902,46.90145247,57.98576558
Second Order,VSCIAll,97,61.595,53.0075188,47.40221821,58.61281938
Second Order,VSCIAll,98,61.72,53.57142857,48.03865694,59.1042002
Second Order,VSCIAll,99,61.79712736,54.13533835,48.6378628,59.63281389
Second Order,VSCIAll,100,61.89712355,54.69924812,49.23893783,60.15955841
Second Order,VSCIAll,101,62.12557608,55.26315789,49.88494918,60.64136661
Second Order,VSCIAll,102,62.25,55.82706767,50.4048964,61.24923893
Second Order,VSCIAll,103,62.60752483,56.39097744,50.94416485,61.83779004
Second Order,VSCIAll,104,62.735,56.95488722,51.54190621,62.36786822
Second Order,VSCIAll,105,62.92,57.51879699,52.1825329,62.85506109
Second Order,VSCIAll,106,63.63,58.08270677,52.81743794,63.34797559
Second Order,VSCIAll,107,64.635,58.64661654,53.38293576,63.91029732
Second Order,VSCIAll,108,64.76545205,59.21052632,53.90419139,64.51686124
Second Order,VSCIAll,109,64.995,59.77443609,54.49075263,65.05811955
Second Order,VSCIAll,110,65.61,60.33834586,54.98897875,65.68771297
Second Order,VSCIAll,111,65.62282643,60.90225564,55.53889847,66.26561281
Second Order,VSCIAll,112,66.03137337,61.46616541,56.06843267,66.86389816
Second Order,VSCIAll,113,66.56,62.03007519,56.64418231,67.41596806
Second Order,VSCIAll,114,66.56478003,62.59398496,57.15103269,68.03693724
Second Order,VSCIAll,115,66.62,63.15789474,57.73853335,68.57725612
Second Order,VSCIAll,116,66.96129106,63.72180451,58.22462663,69.21898239
Second Order,VSCIAll,117,67.34190006,64.28571429,58.76617553,69.80525305
Second Order,VSCIAll,118,67.4014,64.84962406,59.35520673,70.34404139
Second Order,VSCIAll,119,67.655,65.41353383,59.84654222,70.98052545
Second Order,VSCIAll,120,68.36,65.97744361,60.44925882,71.5056284
Second Order,VSCIAll,121,68.43728833,66.54135338,61.09701221,71.98569455
Second Order,VSCIAll,122,68.51041767,67.10526316,61.70129569,72.50923062
Second Order,VSCIAll,123,68.71,67.66917293,62.34691072,72.99143515
Second Order,VSCIAll,124,68.79,68.23308271,62.95506368,73.51110173
Second Order,VSCIAll,125,68.81,68.79699248,63.55341221,74.04057276
Second Order,VSCIAll,126,68.86,68.98496241,63.72782998,74.24209483
Second Order,VSCIAll,127,69.025,69.54887218,64.32877513,74.76896924
Second Order,VSCIAll,128,69.06,70.11278195,64.93886356,75.28670035
Second Order,VSCIAll,129,69.06343505,70.67669173,65.50904223,75.84434123
Second Order,VSCIAll,130,69.76553384,71.2406015,66.07695401,76.404249
Second Order,VSCIAll,131,69.78,71.52255639,66.35147029,76.6936425
Second Order,VSCIAll,132,69.795,72.08646617,66.96734728,77.20558505
Second Order,VSCIAll,133,70.01788558,72.65037594,67.61823941,77.68251247
Second Order,VSCIAll,134,70.09,72.93233083,67.9156952,77.94896645
Second Order,VSCIAll,135,70.44,73.4962406,68.57181102,78.42067018
Second Order,VSCIAll,136,70.55,74.06015038,69.12078232,78.99951843
Second Order,VSCIAll,137,70.65832454,74.62406015,69.7507691,79.4973512
Second Order,VSCIAll,138,70.81702097,75.18796992,70.33849299,80.03744686
Second Order,VSCIAll,139,71.2024398,75.37593985,70.5271568,80.2247229
Second Order,VSCIAll,140,71.22,75.93984962,71.12609635,80.7536029
Second Order,VSCIAll,141,71.24139668,76.5037594,71.78768124,81.21983756
Second Order,VSCIAll,142,71.42,76.69172932,71.98066162,81.40279703
Second Order,VSCIAll,143,71.49189621,77.2556391,72.6351755,81.87610269
Second Order,VSCIAll,144,71.51791429,77.81954887,73.29022635,82.3488714
Second Order,VSCIAll,145,71.59,78.38345865,73.91931477,82.84760252
Second Order,VSCIAll,146,71.805,78.94736842,74.49258898,83.40214786
Second Order,VSCIAll,147,71.97,79.5112782,75.05634219,83.9662142
Second Order,VSCIAll,148,71.98403131,80.07518797,75.71818728,84.43218866
Second Order,VSCIAll,149,72.08256822,80.63909774,76.33593054,84.94226495
Second Order,VSCIAll,150,72.09987688,80.82706767,76.53795106,85.11618428
Second Order,VSCIAll,151,72.17,81.39097744,77.02509768,85.75685721
Second Order,VSCIAll,152,72.54,81.95488722,77.65697251,86.25280193
Second Order,VSCIAll,153,72.73603245,82.51879699,78.31444197,86.72315201
Second Order,VSCIAll,154,73.41,83.08270677,78.91176665,87.25364688
Second Order,VSCIAll,155,73.5,83.36466165,79.22131663,87.50800668
Second Order,VSCIAll,156,73.655,83.92857143,79.8796805,87.97746235
Second Order,VSCIAll,157,73.755,84.4924812,80.39492322,88.59003918
Second Order,VSCIAll,158,73.8,85.05639098,81.06902929,89.04375267
Second Order,VSCIAll,159,74.195,85.62030075,81.67117251,89.56942899
Second Order,VSCIAll,160,74.255,86.18421053,82.15224484,90.21617621
Second Order,VSCIAll,161,74.31538247,86.7481203,82.73915522,90.75708539
Second Order,VSCIAll,162,74.49,87.31203008,83.36365278,91.26040737
Second Order,VSCIAll,163,75.005,87.87593985,84.04107833,91.71080137
Second Order,VSCIAll,164,75.21,88.43984962,84.73458289,92.14511636
Second Order,VSCIAll,165,75.33209371,89.0037594,85.33660164,92.67091715
Second Order,VSCIAll,166,75.915,89.28571429,85.65509361,92.91633497
Second Order,VSCIAll,167,76.06652142,89.84962406,86.33400227,93.36524585
Second Order,VSCIAll,168,76.11,90.41353383,87.02251315,93.80455452
Second Order,VSCIAll,169,76.16106658,90.97744361,87.6647528,94.29013442
Second Order,VSCIAll,170,76.37,91.54135338,88.36568097,94.7170258
Second Order,VSCIAll,171,76.42974893,92.10526316,88.92586588,95.28466044
Second Order,VSCIAll,172,76.60864776,92.66917293,89.49091769,95.84742818
Second Order,VSCIAll,173,76.72,93.23308271,90.09765297,96.36851245
Second Order,VSCIAll,174,76.82,93.79699248,90.75483387,96.83915109
Second Order,VSCIAll,175,77.31,94.36090226,91.47234029,97.24946422
Second Order,VSCIAll,176,77.43727582,94.92481203,92.18981762,97.65980644
Second Order,VSCIAll,177,77.46,95.4887218,92.89226392,98.08517969
Second Order,VSCIAll,178,79.12,96.05263158,93.63758778,98.46767538
Second Order,VSCIAll,179,79.74627884,96.61654135,94.38398269,98.84910002
Second Order,VSCIAll,180,79.88,97.18045113,95.17841703,99.18248522
Second Order,VSCIAll,181,80.6385556,97.7443609,95.96835354,99.52036826
Second Order,VSCIAll,182,80.76,98.30827068,96.67540686,99.94113449
Second Order,VSCIAll,183,81.825,98.87218045,97.54507029,100
Second Order,VSCIAll,184,82.65137287,99.43609023,98.52217014,100
Second Order,VSCIAll,185,85.4,100,100,100
Third Order,VSCIAll,1,21.365,0.694444444,0,1.91255537
Third Order,VSCIAll,2,24.25,1.388888889,0,3.084251281
Third Order,VSCIAll,3,28.65,2.083333333,0.038609561,4.128057105
Third Order,VSCIAll,4,31.12369774,2.777777778,0.653996784,4.901558771
Third Order,VSCIAll,5,32.14413123,3.472222222,1.168070475,5.776373969
Third Order,VSCIAll,6,35.43285115,4.166666667,1.57826181,6.755071524
Third Order,VSCIAll,7,36.39,4.861111111,2.118907441,7.603314781
Third Order,VSCIAll,8,37.86,5.555555556,2.558302822,8.552808289
Third Order,VSCIAll,9,38.05,6.25,3.104930951,9.395069049
Third Order,VSCIAll,10,38.53168593,6.944444444,3.592915251,10.29597364
Third Order,VSCIAll,11,39.33,7.638888889,4.199524563,11.07825321
Third Order,VSCIAll,12,40.26554832,8.333333333,4.740686112,11.92598055
Third Order,VSCIAll,13,41.5535742,9.027777778,5.271336611,12.78421894
Third Order,VSCIAll,14,41.75156559,9.722222222,5.866791253,13.57765319
Third Order,VSCIAll,15,42.09438301,10.41666667,6.403931806,14.42940153
Third Order,VSCIAll,16,43.16481917,11.11111111,6.977733355,15.24448887
Third Order,VSCIAll,17,43.77,11.80555556,7.512584404,16.09852671
Third Order,VSCIAll,18,45.215,12.5,8.083561078,16.91643892
Third Order,VSCIAll,19,46.68907088,13.19444444,8.67508951,17.71379938
Third Order,VSCIAll,20,46.90739435,13.88888889,9.230689083,18.54708869
Third Order,VSCIAll,21,47.55384259,14.58333333,9.793984551,19.37268212
Third Order,VSCIAll,22,49.55747253,15.27777778,10.46560374,20.08995181
Third Order,VSCIAll,23,50.52330462,15.97222222,11.0144885,20.92995595
Third Order,VSCIAll,24,50.64,16.66666667,11.56920577,21.76412756
Third Order,VSCIAll,25,50.69802474,17.36111111,12.21973636,22.50248586
Third Order,VSCIAll,26,51.11354906,18.05555556,12.86138632,23.24972479
Third Order,VSCIAll,27,51.2091701,18.75,13.51279311,23.98720689
Third Order,VSCIAll,28,51.34422625,19.44444444,14.18167307,24.70721582
Third Order,VSCIAll,29,51.35451172,20.13888889,14.84360644,25.43417133
Third Order,VSCIAll,30,51.41657511,20.83333333,15.49056436,26.17610231
Third Order,VSCIAll,31,51.71,21.52777778,16.05676596,26.99878959
Third Order,VSCIAll,32,52.13399529,22.22222222,16.75147333,27.69297111
Third Order,VSCIAll,33,52.37,22.91666667,17.33390745,28.49942588
Third Order,VSCIAll,34,52.44,23.61111111,17.99239832,29.2298239
Third Order,VSCIAll,35,52.70124881,24.30555556,18.78154497,29.82956614
Third Order,VSCIAll,36,52.85,25,19.50895628,30.49104372
Third Order,VSCIAll,37,52.88,25.69444444,20.0952998,31.29358909
Third Order,VSCIAll,38,53.49127381,26.38888889,20.71931461,32.05846317
Third Order,VSCIAll,39,53.81,27.08333333,21.4380221,32.72864457
Third Order,VSCIAll,40,53.84,27.77777778,22.08667257,33.46888299
Third Order,VSCIAll,41,54.1918461,28.47222222,22.83471392,34.10973052
Third Order,VSCIAll,42,54.78,29.16666667,23.51254271,34.82079062
Third Order,VSCIAll,43,55.24,29.86111111,24.11840758,35.60381464
Third Order,VSCIAll,44,55.33387105,30.55555556,24.75793317,36.35317795
Third Order,VSCIAll,45,55.855,31.25,25.35523415,37.14476585
Third Order,VSCIAll,46,56.28,31.94444444,26.07322251,37.81566638
Third Order,VSCIAll,47,56.65324608,32.63888889,26.69559544,38.58218234
Third Order,VSCIAll,48,57.04,33.33333333,27.35425822,39.31240845
Third Order,VSCIAll,49,57.64236702,34.02777778,27.94411036,40.11144519
Third Order,VSCIAll,50,57.72884686,34.72222222,28.59722846,40.84721598
Third Order,VSCIAll,51,58.01,35.41666667,29.20919296,41.62414037
Third Order,VSCIAll,52,58.35,36.11111111,29.89203266,42.33018957
Third Order,VSCIAll,53,58.71124308,36.80555556,30.49296056,43.11815056
Third Order,VSCIAll,54,58.81,37.5,31.20675147,43.79324853
Third Order,VSCIAll,55,58.89336959,38.19444444,31.80841362,44.58047526
Third Order,VSCIAll,56,59.06068573,38.88888889,32.45775818,45.3200196
Third Order,VSCIAll,57,59.255,39.58333333,33.23659338,45.93007329
Third Order,VSCIAll,58,59.61277,40.27777778,33.9521298,46.60342576
Third Order,VSCIAll,59,59.66,40.97222222,34.59355077,47.35089367
Third Order,VSCIAll,60,60.10011484,41.66666667,35.25322036,48.08011297
Third Order,VSCIAll,61,60.175,42.36111111,35.87503843,48.84718379
Third Order,VSCIAll,62,60.29,43.05555556,36.45272579,49.65838532
Third Order,VSCIAll,63,60.45616217,43.75,37.10701843,50.39298157
Third Order,VSCIAll,64,60.73,44.44444444,37.83172806,51.05716083
Third Order,VSCIAll,65,60.8,45.13888889,38.44924222,51.82853555
Third Order,VSCIAll,66,60.96547596,45.83333333,39.20912694,52.45753972
Third Order,VSCIAll,67,61.075,46.52777778,39.99238184,53.06317372
Third Order,VSCIAll,68,61.12038223,47.22222222,40.70201384,53.74243061
Third Order,VSCIAll,69,61.27,47.91666667,41.41967932,54.41365401
Third Order,VSCIAll,70,61.63984505,48.61111111,42.13429898,55.08792325
Third Order,VSCIAll,71,61.9349016,49.30555556,42.89480638,55.71630474
Third Order,VSCIAll,72,62.28,50,43.57660315,56.42339685
Third Order,VSCIAll,73,62.29,50.69444444,44.31202503,57.07686386
Third Order,VSCIAll,74,62.42,51.38888889,45.00629674,57.77148104
Third Order,VSCIAll,75,62.54307406,52.08333333,45.62900706,58.53765961
Third Order,VSCIAll,76,62.82698928,52.77777778,46.3209567,59.23459886
Third Order,VSCIAll,77,63.19316875,53.47222222,47.03461765,59.90982679
Third Order,VSCIAll,78,63.205,54.16666667,47.74361204,60.5897213
Third Order,VSCIAll,79,63.45363738,54.86111111,48.38944434,61.33277788
Third Order,VSCIAll,80,63.53595468,55.55555556,49.08094165,62.03016946
Third Order,VSCIAll,81,63.575,56.25,49.82961822,62.67038178
Third Order,VSCIAll,82,63.845,56.94444444,50.53308723,63.35580166
Third Order,VSCIAll,83,63.96354283,57.63888889,51.29645227,63.98132551
Third Order,VSCIAll,84,64.02441618,58.33333333,52.05051312,64.61615355
Third Order,VSCIAll,85,64.06,59.02777778,52.83353735,65.22201821
Third Order,VSCIAll,86,64.66844291,59.72222222,53.63666108,65.80778336
Third Order,VSCIAll,87,65.10541817,60.41666667,54.34294257,66.49039077
Third Order,VSCIAll,88,65.17872044,61.11111111,54.97571102,67.2465112
Third Order,VSCIAll,89,65.24,61.80555556,55.65680002,67.95431109
Third Order,VSCIAll,90,65.60742209,62.5,56.29654332,68.70345668
Third Order,VSCIAll,91,65.83112864,63.19444444,57.07604351,69.31284538
Third Order,VSCIAll,92,66.31,63.88888889,57.78728498,69.9904928
Third Order,VSCIAll,93,66.425,64.58333333,58.42770524,70.73896143
Third Order,VSCIAll,94,66.56153902,65.27777778,59.07073961,71.48481594
Third Order,VSCIAll,95,66.6831679,65.97222222,59.77981661,72.16462783
Third Order,VSCIAll,96,66.69504659,66.66666667,60.50039615,72.83293718
Third Order,VSCIAll,97,66.70494755,67.36111111,61.27147058,73.45075164
Third Order,VSCIAll,98,67.165,68.05555556,62.01245585,74.09865526
Third Order,VSCIAll,99,67.19,68.75,62.73154629,74.76845371
Third Order,VSCIAll,100,67.36,69.44444444,63.48202151,75.40686738
Third Order,VSCIAll,101,67.54004425,70.13888889,64.12283548,76.1549423
Third Order,VSCIAll,102,67.75,70.83333333,64.93432431,76.73234236
Third Order,VSCIAll,103,67.91102139,71.52777778,65.62455943,77.43099612
Third Order,VSCIAll,104,67.995,72.22222222,66.26752298,78.17692146
Third Order,VSCIAll,105,67.99908248,72.91666667,66.97984457,78.85348876
Third Order,VSCIAll,106,68.52,73.61111111,67.78103081,79.44119141
Third Order,VSCIAll,107,68.79215809,74.30555556,68.5794676,80.03164351
Third Order,VSCIAll,108,68.905,75,69.18153548,80.81846452
Third Order,VSCIAll,109,68.97706346,75.69444444,69.93383302,81.45505586
Third Order,VSCIAll,110,69.2,76.38888889,70.75516167,82.02261611
Third Order,VSCIAll,111,69.24890639,77.08333333,71.51687985,82.64978681
Third Order,VSCIAll,112,69.5558389,77.77777778,72.30083678,83.25471877
Third Order,VSCIAll,113,69.75,78.47222222,73.12673076,83.81771369
Third Order,VSCIAll,114,69.9656757,79.16666667,73.88232049,84.45101284
Third Order,VSCIAll,115,70.11499511,79.86111111,74.64063148,85.08159075
Third Order,VSCIAll,116,70.25417842,80.55555556,75.30584364,85.80526747
Third Order,VSCIAll,117,70.25992669,81.25,76.01857996,86.48142004
Third Order,VSCIAll,118,70.57,81.94444444,76.83796824,87.05092065
Third Order,VSCIAll,119,70.99086469,82.63888889,77.56831001,87.70946776
Third Order,VSCIAll,120,71.42,83.33333333,78.39754482,88.26912184
Third Order,VSCIAll,121,71.68089765,84.02777778,79.23521086,88.8203447
Third Order,VSCIAll,122,72.02608694,84.72222222,79.94044986,89.50399458
Third Order,VSCIAll,123,73.08,85.41666667,80.65666259,90.17667075
Third Order,VSCIAll,124,73.11411404,86.11111111,81.3606516,90.86157062
Third Order,VSCIAll,125,73.77086474,86.80555556,82.15166241,91.4594487
Third Order,VSCIAll,126,73.91,87.5,82.87238274,92.12761726
Third Order,VSCIAll,127,74.315,88.19444444,83.64690294,92.74198595
Third Order,VSCIAll,128,74.895,88.88888889,84.43481315,93.34296463
Third Order,VSCIAll,129,75.10417464,89.58333333,85.24818141,93.91848526
Third Order,VSCIAll,130,75.83,89.93055556,85.60722298,94.25388814
Third Order,VSCIAll,131,76.03626769,90.625,86.42844666,94.82155334
Third Order,VSCIAll,132,77.08625357,91.31944444,87.28124713,95.35764176
Third Order,VSCIAll,133,77.15206802,92.01388889,88.14065746,95.88712032
Third Order,VSCIAll,134,77.27485809,92.70833333,88.99660785,96.42005882
Third Order,VSCIAll,135,77.5,93.40277778,89.86613542,96.93942014
Third Order,VSCIAll,136,77.645,94.09722222,90.77864191,97.41580254
Third Order,VSCIAll,137,77.66227877,94.79166667,91.69615732,97.88717601
Third Order,VSCIAll,138,77.83615165,95.48611111,92.65379738,98.31842484
Third Order,VSCIAll,139,77.8725016,96.18055556,93.58498918,98.77612194
Third Order,VSCIAll,140,78.39,96.875,94.58085292,99.16914708
Third Order,VSCIAll,141,79.67211506,97.56944444,95.61566346,99.52322543
Third Order,VSCIAll,142,79.74,97.91666667,96.04919632,99.78413701
Third Order,VSCIAll,143,79.985,98.61111111,97.1249561,100
Third Order,VSCIAll,144,80.19615651,99.30555556,98.16680589,100
Third Order,VSCIAll,145,80.21793463,100,100,100
Fourth Order,VSCIAll,1,33.13,0.869565217,0,2.38645445
Fourth Order,VSCIAll,2,37.88361766,1.739130435,0,3.850375726
Fourth Order,VSCIAll,3,42.07697,2.608695652,0.018110248,5.199281056
Fourth Order,VSCIAll,4,42.305,3.47826087,0.534920922,6.421600817
Fourth Order,VSCIAll,5,42.825,4.347826087,1.067227253,7.628424921
Fourth Order,VSCIAll,6,45.66366652,5.217391304,1.617366658,8.817415951
Fourth Order,VSCIAll,7,46.94877431,6.086956522,2.23926517,9.934647873
Fourth Order,VSCIAll,8,47.11105353,6.956521739,2.976664541,10.93637894
Fourth Order,VSCIAll,9,48.00258783,7.826086957,3.74649081,11.9056831
Fourth Order,VSCIAll,10,48.74848394,8.695652174,4.359274211,13.03203014
Fourth Order,VSCIAll,11,49.061766,9.565217391,5.211428767,13.91900602
Fourth Order,VSCIAll,12,49.42543261,10.43478261,5.889432557,14.98013266
Fourth Order,VSCIAll,13,49.885,11.30434783,6.52087895,16.0878167
Fourth Order,VSCIAll,14,49.98,12.17391304,7.168442529,17.17938356
Fourth Order,VSCIAll,15,52.24142857,13.04347826,7.890774202,18.19618232
Fourth Order,VSCIAll,16,53.3,13.91304348,8.829685609,18.99640135
Fourth Order,VSCIAll,17,53.56373431,14.7826087,9.526813105,20.03840429
Fourth Order,VSCIAll,18,53.85736333,15.65217391,10.58842799,20.71591983
Fourth Order,VSCIAll,19,54.46,16.52173913,11.43145287,21.61202539
Fourth Order,VSCIAll,20,54.655,17.39130435,12.0562651,22.7263436
Fourth Order,VSCIAll,21,55.09887553,18.26086957,12.79811014,23.72362899
Fourth Order,VSCIAll,22,55.21676769,19.13043478,13.50049984,24.76036972
Fourth Order,VSCIAll,23,55.52545236,20,14.2340522,25.7659478
Fourth Order,VSCIAll,24,55.61969315,20.86956522,14.91043716,26.82869328
Fourth Order,VSCIAll,25,55.88,21.73913043,15.61943755,27.85882332
Fourth Order,VSCIAll,26,56.15739694,22.60869565,16.41383655,28.80355475
Fourth Order,VSCIAll,27,56.47,23.47826087,17.25816075,29.69836099
Fourth Order,VSCIAll,28,57.86,24.34782609,18.16992213,30.52573004
Fourth Order,VSCIAll,29,58.49031861,25.2173913,18.99144538,31.44333723
Fourth Order,VSCIAll,30,58.54413033,26.08695652,19.87019542,32.30371762
Fourth Order,VSCIAll,31,58.76,26.37681159,20.16003634,32.59358685
Fourth Order,VSCIAll,32,58.85,27.24637681,20.87395671,33.61879691
Fourth Order,VSCIAll,33,59.38056284,28.11594203,21.60840981,34.62347425
Fourth Order,VSCIAll,34,59.62179565,28.98550725,22.32319235,35.64782214
Fourth Order,VSCIAll,35,59.77037697,29.27536232,22.62532578,35.92539885
Fourth Order,VSCIAll,36,60.135,30.14492754,23.40893611,36.88091897
Fourth Order,VSCIAll,37,60.385,31.01449275,24.31733202,37.71165348
Fourth Order,VSCIAll,38,60.63093459,31.88405797,25.06793416,38.70018179
Fourth Order,VSCIAll,39,60.91421671,32.17391304,25.33357377,39.01425232
Fourth Order,VSCIAll,40,61.02165386,33.04347826,26.10125658,39.98569994
Fourth Order,VSCIAll,41,61.14020983,33.91304348,26.90220057,40.92388639
Fourth Order,VSCIAll,42,61.30192974,34.7826087,27.62055615,41.94466124
Fourth Order,VSCIAll,43,61.79,35.65217391,28.63361694,42.67073089
